orderingcert.starbucks.com                              98.99.254.125
OrderingCert.starbucks.com                              98.99.254.125
ordering-prod-a-profile.starbucks.com                   98.99.250.109
ordering-prod-a.starbucks.com                           98.99.250.107
ordering-prod.starbucks.com                             98.99.250.107
orderingprofilecert.starbucks.com                       98.99.250.23
OrderingProfileCert.starbucks.com                       98.99.250.23
orderingprofile.starbucks.com                           98.99.250.109
ordering.starbucks.com                                  98.99.250.107
outlook-chd.starbucks.com                               98.99.250.69
outlook-iad.starbucks.com                               98.99.254.66
outlook.starbucks.com                                   98.99.254.66
Outlook.starbucks.com                                   98.99.254.66
owa-ec3.starbucks.com                                   98.99.252.94
owa.starbucks.com                                       98.99.252.118
p01-1-ag.productioncontroller.starbucks.com             104.45.238.204
p01-3-ag.productioncontroller.starbucks.com             52.151.19.147
p01-tm.productioncontroller.starbucks.com               104.45.238.204
p1-031156.e.starbucks.com                               63.236.31.156
p1-031157.e.starbucks.com                               63.236.31.157
p1-031158.e.starbucks.com                               63.236.31.158
p1-031159.e.starbucks.com                               63.236.31.159
p1-201156.e.starbucks.com                               8.30.201.156
p1-201157.e.starbucks.com                               8.30.201.157
p1-201158.e.starbucks.com                               8.30.201.158
p1-201159.e.starbucks.com                               8.30.201.159
pages.scm.starbucks.com                                 98.99.254.230
pages.scmtest.starbucks.com                             98.99.252.195
papercut-chd.starbucks.com                              98.99.250.93
papercut-iad.starbucks.com                              98.99.254.80
partnerbridge.starbucks.com                             104.18.21.47
partnercentral.starbucks.com                            13.107.246.13
partner-ec3.starbucks.com                               98.99.252.94
partner-hub-cert-vs-iad.starbucks.com                   98.99.252.106
partner-hub-test-vs-iad-ec3.starbucks.com               98.99.252.94
partner.starbucks.com                                   98.99.252.118
passport.starbucks.com                                  67.27.97.126
pd00.gifts.starbucks.com                                52.191.214.135
pd01.gifts.starbucks.com                                40.86.184.177
pd01.mfa.starbucks.com                                  52.160.86.40
pd.cdx.starbucks.com                                    34.237.118.125
pd.spc.starbucks.com                                    34.237.118.125
pd.ucp.starbucks.com                                    34.237.118.125
pdx-asp-ct.starbucks.com                                104.42.252.119
pdx-asp-sd.starbucks.com                                104.42.61.30
pdx-asp.starbucks.com                                   13.88.191.243
pdx-asp-st.starbucks.com                                13.64.155.4
pdx-cert.starbucks.com                                  34.235.59.70
pdx-dev.starbucks.com                                   18.206.79.217
pdx-qa.starbucks.com                                    54.86.143.38
pdx.starbucks.com                                       35.175.12.127
pegasus.starbucks.com                                   104.45.154.200
perf-solr.starbucks.com                                 138.91.168.214
pf.spc.starbucks.com                                    35.226.134.126
pf.ucpc.starbucks.com                                   35.226.134.126
pf.ucp.starbucks.com                                    35.226.134.126
phantom.starbucks.com                                   98.99.254.217
philippines.starbucks.com                               204.74.99.103
pi.cdx.starbucks.com                                    34.237.118.125
pi.spc.starbucks.com                                    34.237.118.155
playbuilder.starbucks.com                               52.188.136.204
play.starbucks.com                                      23.211.79.7
pledge5.starbucks.com                                   204.74.99.103
po1.starbucks.com                                       199.233.178.35
poc-west.shapecloud.starbucks.com                       107.162.140.227
portal.starbucks.com                                    23.185.0.4
previewares.starbucks.com                               98.99.252.65
previewaten.starbucks.com                               98.99.252.65
previewbgbg.starbucks.com                               98.99.252.65
previewbnen.starbucks.com                               98.99.252.65
previewbren.starbucks.com                               98.99.252.65
previewbrpt.starbucks.com                               98.99.252.65
previewcaen.starbucks.com                               98.99.252.65
previewcafr.starbucks.com                               98.99.252.65
previewcoes.starbucks.com                               98.99.252.65
previewczen.starbucks.com                               98.99.252.65
previewdede.starbucks.com                               98.99.252.65
previeweses.starbucks.com                               98.99.252.65
previewfrfr.starbucks.com                               98.99.252.65
previewhuhu.starbucks.com                               98.99.252.65
previewiden.starbucks.com                               98.99.252.65
previewieen.starbucks.com                               98.99.252.65
previewinen.starbucks.com                               98.99.252.65
previewmxes.starbucks.com                               98.99.252.65
previewnlnl.starbucks.com                               98.99.252.65
previewphen.starbucks.com                               98.99.252.65
previewplen.starbucks.com                               98.99.252.65
previewplpl.starbucks.com                               98.99.252.65
previewptpt.starbucks.com                               98.99.252.65
previewroen.starbucks.com                               98.99.252.65
previewroro.starbucks.com                               98.99.252.65
previewruen.starbucks.com                               98.99.252.65
previewruru.starbucks.com                               98.99.252.65
previewseen.starbucks.com                               98.99.252.65
previewsesv.starbucks.com                               98.99.252.65
preview.starbucks.com                                   23.211.79.7
preview.test.starbucks.com                              23.199.39.201
previewthen.starbucks.com                               98.99.252.65
previewtrtr.starbucks.com                               98.99.252.65
previewuken.starbucks.com                               98.99.252.65
previewusen.starbucks.com                               98.99.252.65
previewvnen.starbucks.com                               98.99.252.65
previewvnvi.starbucks.com                               98.99.252.65
previewwcmsvcs-iad.starbucks.com                        98.99.252.66
previewwww-iad.starbucks.com                            98.99.252.65
prism-poc.sdcatalog.starbucks.com                       13.107.246.13
pro-asp-api-cert.starbucks.com                          13.107.246.13
pro-asp-api-dev.starbucks.com                           13.107.246.13
pro-asp-api.starbucks.com                               13.107.246.13
pro-asp-api-test.starbucks.com                          13.107.246.13
prod00.gifts.starbucks.com                              13.72.108.38
prod00.mfa.starbucks.com                                255.255.255.255
prod01.gifts.starbucks.com                              137.117.18.10
prodcdhapps-oid.starbucks.com                           144.23.238.133
prodcdhapps.starbucks.com                               144.23.238.114
prodcrmapps-oid.starbucks.com                           144.23.241.232
prodcrmasp-dr.starbucks.com                             148.87.231.55
prodcrmasp.starbucks.com                                144.23.239.2
prodcrmpospa1-dr.starbucks.com                          148.87.129.140
prodcrmpospa1.starbucks.com                             144.23.238.236
prodcrmpospa2-dr.starbucks.com                          148.87.129.141
prodcrmpospa2.starbucks.com                             144.23.238.237
prodltycrmapps-dr.starbucks.com                         148.87.129.87
prodltycrmapps.starbucks.com                            144.23.238.179
prod.parity.starbucks.com                               3.212.36.220
prodpospa1.starbucks.com                                144.23.238.25
prodpospa2.starbucks.com                                144.23.238.26
prod.sei.starbucks.com                                  13.107.246.13
productioncontroller.starbucks.com                      104.45.238.204
promotions.starbucks.com                                52.202.146.206
prov.starbucks.com                                      98.99.250.155
ps00.gifts.starbucks.com                                52.224.48.251
ps00.mfa.starbucks.com                                  13.90.213.71
ps01.gifts.starbucks.com                                23.99.90.104
ps.cdx.starbucks.com                                    34.237.118.125
psl.starbucks.com                                       204.74.99.103
ps.spc.starbucks.com                                    34.237.118.155
ps.ucp.starbucks.com                                    34.237.118.155
pt-br.test.starbucks.com                                23.199.39.201
pt-br.test.starbucks.com.br                             23.41.211.170
pwss-chd2.starbucks.com                                 98.99.250.6
pwss-chd.starbucks.com                                  204.238.150.18
pwss-iad.starbucks.com                                  98.99.254.6
pwss.starbucks.com                                      98.99.250.6
quality.starbucks.com                                   23.211.79.7
r01-1-ag.productioncontroller.starbucks.com             104.40.55.117
r01-3-ag.productioncontroller.starbucks.com             13.66.166.175
r01.productioncontroller.starbucks.com                  104.40.55.117
r01-ssa.productioncontroller.starbucks.com              104.40.55.117
ra.starbucks.com                                        12.18.141.66
raw.scm.starbucks.com                                   98.99.254.230
raw.scmtest.starbucks.com                               98.99.252.195
realm-iad.starbucks.com                                 98.99.254.199
redeemtweet.starbucks.com                               23.211.79.7
red.starbucks.com                                       204.74.99.103
reg.e.starbucks.com                                     207.251.96.80
relaycert.starbucks.com                                 98.99.254.29
relayprojtest.starbucks.com                             98.99.254.30
relay.starbucks.com                                     98.99.254.28
remote.starbucks.com                                    204.74.99.103
render.scm.starbucks.com                                98.99.254.230
render.scmtest.starbucks.com                            98.99.252.195
reply.scm.starbucks.com                                 98.99.254.230
reply.scmtest.starbucks.com                             98.99.252.195
reportmid-a.starbucks.com                               98.99.254.37
reportmid-a-v9.starbucks.com                            98.99.254.209
retail-ec3.starbucks.com                                98.99.252.94
retail-level-3.starbucks.com                            98.99.254.113
retailselfservice.starbucks.com                         98.99.254.202
retail.starbucks.com                                    98.99.252.118
retailwebaccesschd.starbucks.com                        98.99.248.162
retailwebaccessemea.starbucks.com                       185.204.152.80
retailwebaccess.gtm.starbucks.com                       98.99.248.162
retailwebaccessiad.starbucks.com                        98.99.252.162
retailwebaccess.starbucks.com                           98.99.248.162
retailwebappschd.starbucks.com                          98.99.248.112
retailwebappsemea.starbucks.com                         185.204.152.79
retailwebapps.gtm.starbucks.com                         98.99.248.112
retailwebappsiad.starbucks.com                          98.99.252.136
retail-web-apps-prod.starbucks.com                      98.99.254.241
retailwebapps.starbucks.com                             98.99.248.112
roastery.starbucks.com                                  4.27.16.126
rsi-rlp.starbucks.com                                   74.118.74.130
rsi-rv.starbucks.com                                    74.118.74.130
rsi.starbucks.com                                       74.118.74.130
rsi-wat.starbucks.com                                   74.118.74.130
s03-1-ag.productioncontroller.starbucks.com             40.83.223.203
s03-3-ag.productioncontroller.starbucks.com             52.177.116.122
s03.productioncontroller.starbucks.com                  40.83.223.203
s03-ssa.productioncontroller.starbucks.com              52.177.116.122
s03-tm.productioncontroller.starbucks.com               40.83.223.203
sage.starbucks.com                                      204.74.99.103
sandbox-archergrc.starbucks.com                         98.99.250.201
sat-cert.starbucks.com                                  98.99.248.74
sat.starbucks.com                                       98.99.248.98
sbuxhost101.starbucks.com                               199.233.179.252
sbux-viz-cert.starbucks.com                             98.99.252.199
sbux-viz-dev.starbucks.com                              98.99.254.206
sbux-viz-prod.starbucks.com                             98.99.253.40
sbux-viz.starbucks.com                                  98.99.252.254
scm-asp-ct.starbucks.com                                40.118.252.54
scm-asp-sd.starbucks.com                                104.42.150.189
scm-asp.starbucks.com                                   13.91.243.173
scm-asp-st.starbucks.com                                40.118.247.218
scmdev.starbucks.com                                    98.99.254.231
scm.starbucks.com                                       98.99.254.230
scmtest.starbucks.com                                   98.99.252.195
scoapportal.starbucks.com                               52.221.80.68
scoapportaltest.starbucks.com                           18.136.245.171
sd-asp-ct.starbucks.com                                 40.112.164.72
sd-asp.starbucks.com                                    23.99.91.189
sdcatalog-ct.starbucks.com                              13.64.185.67
sdcatalog.starbucks.com                                 23.100.41.200
sdcatalog-st.starbucks.com                              168.61.65.150
sd.cdx.starbucks.com                                    34.237.118.125
sdlgreen-secure.starbucks.com                           98.99.253.7
sdlgreensecure.starbucks.com                            98.99.254.60
sdlgreen.starbucks.com                                  98.99.252.176
sdrc.starbucks.com                                      166.78.207.128
search-ec3.starbucks.com                                98.99.252.94
search.starbucks.com                                    98.99.252.118
secureapi-chd.starbucks.com                             204.238.150.75
securehost.openapi.starbucks.com                        98.99.252.80
securepaymenthub.starbucks.com                          98.99.253.51
securepayment.starbucks.com                             98.99.252.210
securepostback.openapi.starbucks.com                    98.99.254.243
secureui2.starbucks.com                                 98.99.252.79
secureUI2.starbucks.com                                 98.99.252.79
secureui-chd.starbucks.com                              204.238.150.77
secureui-iad.starbucks.com                              98.99.252.79
secureui.starbucks.com                                  98.99.252.79
secureUI.starbucks.com                                  98.99.252.79
secureui.starbucks.com.br                               98.99.252.122
selfservice.starbucks.com                               98.99.254.203
sgsmsupplier.starbucks.com                              45.60.63.148
sgsmsuppliertest.starbucks.com                          45.60.63.148
share.starbucks.com                                     69.28.231.168
shipper-cert.gtm.starbucks.com                          98.99.253.31
shipper-cert.starbucks.com                              98.99.253.31
shipper.gtm.starbucks.com                               98.99.250.235
shipper-sand.starbucks.com                              98.99.253.6
shipper-ssyst.starbucks.com                             98.99.248.159
shipper.starbucks.com                                   98.99.250.235
sim.starbucks.com                                       104.18.24.158
sip.starbucks.com                                       98.99.250.144
sixevents-api.starbucks.com                             13.66.167.247
sixevents.starbucks.com                                 13.66.167.247
smreporting.starbucks.com                               98.99.252.193
smreporting-v9-a.starbucks.com                          98.99.252.193
smreporting-v9-cert.starbucks.com                       98.99.252.192
soa-prod.starbucks.com                                  98.99.254.158
soa-test-chd.starbucks.com                              98.99.250.159
soa-test.gtm.starbucks.com                              98.99.254.159
soa-test.starbucks.com                                  98.99.254.159
solutions.starbucks.com                                 209.67.176.191
sorry-chd.starbucks.com                                 98.99.248.67
sorry.starbucks.com                                     98.99.252.67
spc.starbucks.com                                       34.237.118.185
spectrum-api.starbucks.com                              40.85.156.65
spectrum-ct.starbucks.com                               40.85.144.111
spectrum-dev.starbucks.com                              104.42.132.119
spectrum.starbucks.com                                  13.64.109.65
splunkforwarders03.productioncontroller.starbucks.com   255.255.255.255
srdc.starbucks.com                                      166.78.207.128
ssa.productioncontroller.starbucks.com                  104.45.238.204
ss.cdx.starbucks.com                                    34.237.118.125
sso-group0-chd.starbucks.com                            98.99.250.61
sso-group0-iad.starbucks.com                            98.99.252.220
sso-group0.starbucks.com                                98.99.252.220
sso-group2-iad.starbucks.com                            98.99.254.65
sso-group2.starbucks.com                                98.99.254.65
sso-group3.starbucks.com                                98.99.254.64
sso-group-chd.starbucks.com                             98.99.250.66
sso-group-iad.starbucks.com                             98.99.252.221
sso-group.starbucks.com                                 98.99.254.32
stable.api.martech.starbucks.com                        34.237.118.125
stag.athome.starbucks.com                               23.185.0.4
stageacme-chd.starbucks.com                             204.238.150.122
stageacme-iad.starbucks.com                             98.99.252.35
stageapi-chd.starbucks.com                              204.238.150.112
stageapi-iad.starbucks.com                              98.99.252.36
stageapi.starbucks.com                                  98.99.252.36
stageatde.starbucks.com                                 98.99.252.42
stageaten.starbucks.com                                 98.99.252.42
stageblogs-chd.starbucks.com                            204.238.150.113
stageblogs-iad.starbucks.com                            98.99.252.37
stagecaen.starbucks.com                                 98.99.252.42
stagecaenstore.starbucks.com                            107.150.141.161
stagecafrstore.starbucks.com                            207.223.245.131
stageconnect-chd.starbucks.com                          204.238.150.114
stageconnect-iad.starbucks.com                          98.99.252.38
stageconnect.starbucks.com                              143.204.166.93
stagededestore.starbucks.com                            207.223.245.131
stagedeenstore.starbucks.com                            107.150.141.161
stagedigital-chd.starbucks.com                          204.238.150.115
stage-digitalcontent-origin.starbucks.com               98.99.252.214
stagefederate-iad.starbucks.com                         98.99.252.9
stagefederate.starbucks.com                             98.99.252.9
stagefrenstore.starbucks.com                            107.150.141.161
stagefrfrstore.starbucks.com                            207.223.245.131
stageglobalassets.starbucks.com                         23.211.75.75
stageglobalsecureui.starbucks.com                       98.99.254.192
StageGlobalsecureui.starbucks.com                       98.99.254.192
stagehost-chd.starbucks.com                             204.238.150.116
stage.mfa.starbucks.com                                 52.191.222.236
stage.openapi.starbucks.com                             34.237.118.155
stage.parity.starbucks.com                              52.22.143.79
stagesecureapi-chd.starbucks.com                        204.238.150.117
stagesecurehost-iad.openapi.starbucks.com               98.99.252.45
stagesecurehost.openapi.starbucks.com                   98.99.252.45
stagesecurepaymentprocessor.starbucks.com               98.99.254.144
stagesecurepayment.starbucks.com                        98.99.252.211
stagesecurepostback.openapi.starbucks.com               98.99.254.242
Stagesecurepostback.openapi.starbucks.com               98.99.254.242
stagesecureui-chd.starbucks.com                         204.238.150.118
stagesecureui-iad.starbucks.com                         98.99.252.44
stagesecureui.starbucks.com                             98.99.252.44
stagesecureUI.starbucks.com                             98.99.252.44
stagesecureui.starbucks.com.br                          98.99.254.192
stage.sei.starbucks.com                                 13.107.246.13
stagesorry-chd.starbucks.com                            204.238.150.119
stagesorry-iad.starbucks.com                            98.99.252.40
stagestore.starbucks.com                                136.147.219.171
stage.ucp.starbucks.com                                 34.237.118.155
stageukenstore.starbucks.com                            207.223.245.131
stageusen.starbucks.com                                 98.99.252.42
stageusenstore.starbucks.com                            107.150.141.161
stagewcmsvcs-chd.starbucks.com                          204.238.150.120
stagewcmsvcs-iad.starbucks.com                          98.99.252.41
stagewcmsvcs.starbucks.com                              98.99.252.41
stagewww-chd.starbucks.com                              204.238.150.121
stagewww-iad.starbucks.com                              98.99.252.42
starbucks.com                                           23.4.57.35
starbucks.com.bn                                        98.99.252.63
starbucks.com.br                                        18.230.112.24
stars.starbucks.com                                     204.74.99.103
storedesign.starbucks.com                               13.107.246.13
storedesign-st.starbucks.com                            13.107.246.13
storelink-owa.starbucks.com                             40.76.18.99
storelink.starbucks.com                                 13.92.132.112
storiesadmin.starbucks.com                              13.225.53.19
storiesapi.starbucks.com                                13.225.53.19
stories.starbucks.com                                   13.225.53.19
sts-vis0-chd.starbucks.com                              98.99.250.61
sts-vis0.gtm.starbucks.com                              98.99.252.220
sts-vis0-iad.starbucks.com                              98.99.254.61
sts-vis0.starbucks.com                                  98.99.252.220
sts-vis1-chd.starbucks.com                              98.99.250.62
sts-vis1-iad.starbucks.com                              98.99.254.62
sts-vis1.starbucks.com                                  98.99.254.62
sts-vis2-chd.starbucks.com                              98.99.250.63
sts-vis2-iad.starbucks.com                              98.99.254.63
sts-vis2.starbucks.com                                  98.99.254.63
sts-vis3-chd.starbucks.com                              98.99.250.64
sts-vis4-iad.starbucks.com                              98.99.254.65
sts-vis-cert0-chd.starbucks.com                         98.99.250.51
sts-vis-cert0-iad.starbucks.com                         98.99.254.51
sts-vis-cert0.starbucks.com                             98.99.252.219
sts-vis-cert1-chd.starbucks.com                         98.99.250.52
sts-vis-cert1-iad.starbucks.com                         98.99.254.52
sts-vis-cert1.starbucks.com                             98.99.254.52
sts-vis-cert2-chd.starbucks.com                         98.99.250.53
sts-vis-cert2-iad.starbucks.com                         98.99.254.53
sts-vis-cert2.starbucks.com                             98.99.254.53
sts-vis-cert3-chd.starbucks.com                         98.99.250.54
sts-vis-cert3-iad.starbucks.com                         98.99.254.54
sts-vis-cert3.starbucks.com                             98.99.254.54
sts-vis-cert4-chd.starbucks.com                         98.99.250.55
sts-vis-cert-cloud1-chd.starbucks.com                   98.99.248.170
sts-vis-cert-cloud1-iad.starbucks.com                   98.99.252.170
sts-vis-cert-cloud1.starbucks.com                       98.99.252.207
sts-vis-cert-cloud2-chd.starbucks.com                   98.99.248.171
sts-vis-cert-cloud2-iad.starbucks.com                   98.99.252.171
sts-vis-cert-cloud2.starbucks.com                       98.99.252.209
sts-vis-cert-cloud3.gtm.starbucks.com                   98.99.252.216
sts-vis-cert-cloud3-iad.starbucks.com                   98.99.252.172
sts-vis-cert-cloud3.starbucks.com                       98.99.252.216
sts-vis-cert-iad.starbucks.com                          98.99.254.31
sts-vis-cert-main.starbucks.com                         98.99.252.197
sts-vis-cert-selfservice.starbucks.com                  98.99.248.60
sts-vis-cloud1-chd.starbucks.com                        98.99.248.173
sts-vis-cloud1.gtm.starbucks.com                        98.99.252.208
sts-vis-cloud1-iad.starbucks.com                        98.99.252.173
sts-vis-cloud1.starbucks.com                            98.99.252.208
sts-vis-cloud2-chd.starbucks.com                        98.99.248.174
sts-vis-cloud2.gtm.starbucks.com                        98.99.252.217
sts-vis-cloud2-iad.starbucks.com                        98.99.252.174
sts-vis-cloud2.starbucks.com                            98.99.252.217
sts-vis-cloud3-chd.starbucks.com                        98.99.248.175
sts-vis-cloud3.gtm.starbucks.com                        98.99.252.218
sts-vis-cloud3-iad.starbucks.com                        98.99.252.175
sts-vis-cloud3.starbucks.com                            98.99.252.218
sts-vis-cloud4.gtm.starbucks.com                        98.99.252.182
sts-vis-cloud4-iad.starbucks.com                        98.99.252.182
sts-vis-cloud4.starbucks.com                            98.99.252.182
sts-vis-dev0-chd.starbucks.com                          98.99.250.45
sts-vis-dev0-iad.starbucks.com                          98.99.254.45
sts-vis-dev0.starbucks.com                              98.99.252.202
sts-vis-dev1-chd.starbucks.com                          98.99.250.45
sts-vis-dev1-iad.starbucks.com                          98.99.254.46
sts-vis-dev1.starbucks.com                              98.99.254.46
sts-vis-dev2-chd.starbucks.com                          98.99.250.47
sts-vis-dev2-iad.starbucks.com                          98.99.254.47
sts-vis-dev2.starbucks.com                              98.99.254.47
sts-vis-dev3-chd.starbucks.com                          98.99.250.48
sts-vis-dev3-iad.starbucks.com                          98.99.254.48
sts-vis-dev3.starbucks.com                              98.99.254.48
sts-vis-dev4-chd.starbucks.com                          98.99.250.49
sts-vis-dev4-iad.starbucks.com                          98.99.254.49
sts-vis-dev4.starbucks.com                              98.99.254.49
sts-vis-dev-cloud1-chd.starbucks.com                    98.99.248.167
sts-vis-dev-cloud1.gtm.starbucks.com                    98.99.252.203
sts-vis-dev-cloud1-iad.starbucks.com                    98.99.252.167
sts-vis-dev-cloud1.starbucks.com                        98.99.252.203
sts-vis-dev-cloud2-chd.starbucks.com                    98.99.248.168
sts-vis-dev-cloud2.gtm.starbucks.com                    98.99.252.204
sts-vis-dev-cloud2-iad.starbucks.com                    98.99.252.168
sts-vis-dev-cloud2.starbucks.com                        98.99.252.204
sts-vis-dev-cloud3-chd.starbucks.com                    98.99.248.169
sts-vis-dev-cloud3.gtm.starbucks.com                    98.99.252.205
sts-vis-dev-cloud3-iad.starbucks.com                    98.99.252.169
sts-vis-dev-cloud3.starbucks.com                        98.99.252.205
sts-vis-dev-cloud4.gtm.starbucks.com                    98.99.252.183
sts-vis-dev-cloud4-iad.starbucks.com                    98.99.252.183
sts-vis-dev-cloud4.starbucks.com                        98.99.252.183
sts-vis.gtm.starbucks.com                               98.99.252.221
sts-vis-iad.starbucks.com                               98.99.254.32
sts-vis-main.gtm.starbucks.com                          98.99.252.198
sts-vis-main.starbucks.com                              98.99.252.198
sumatra-chd.starbucks.com                               204.238.150.15
sumatra-iad.starbucks.com                               98.99.252.82
sumatra.starbucks.com                                   98.99.252.82
summer.starbucks.com                                    204.74.99.103
sus-chd2.starbucks.com                                  98.99.248.48
sus-chd.starbucks.com                                   199.233.179.29
sus.gtm.starbucks.com                                   98.99.252.48
sus-iad.starbucks.com                                   98.99.252.48
suslab.starbucks.com                                    40.78.42.109
sus.starbucks.com                                       40.87.57.167
svcardproxydevus.starbucks.com                          52.188.201.0
svcardproxyloadus.starbucks.com                         168.61.34.140
svcardproxytestus.starbucks.com                         40.76.26.24
svcardproxyus.starbucks.com                             13.68.196.2
t02-1-ag.productioncontroller.starbucks.com             13.64.148.236
t02-3-ag.productioncontroller.starbucks.com             40.79.19.150
t02.productioncontroller.starbucks.com                  40.79.19.150
t02.spc.starbucks.com                                   34.237.118.155
t02-ssa.productioncontroller.starbucks.com              13.64.148.236
t02-tm.productioncontroller.starbucks.com               40.79.19.150
teams-ec3.starbucks.com                                 98.99.252.94
teams.starbucks.com                                     98.99.252.118
tea.starbucks.com                                       204.74.99.103
test10.openapi.starbucks.com                            34.237.118.231
test11.openapi.starbucks.com                            34.237.118.231
test12.openapi.starbucks.com                            34.237.118.231
test13.openapi.starbucks.com                            34.237.118.231
test14federate.starbucks.com                            98.99.250.143
test14globalsecureui-chd.starbucks.com                  98.99.250.213
test14globalsecureui.starbucks.com                      98.99.250.213
test14mobile.starbucks.com                              98.99.248.16
test14.openapi.starbucks.com                            34.237.118.155
test14securepostback.openapi.starbucks.com              98.99.250.205
test15-chd.starbucks.com                                98.99.248.18
test15.openapi.starbucks.com                            34.237.118.231
test16-chd.starbucks.com                                98.99.248.20
test16.openapi.starbucks.com                            34.237.118.231
test17.openapi.starbucks.com                            34.237.118.231
test17securepayment.starbucks.com                       98.99.250.157
test18.openapi.starbucks.com                            34.237.118.231
test19-chd.starbucks.com                                98.99.248.26
test19.openapi.starbucks.com                            34.237.118.231
test1acme.starbucks.com                                 98.99.252.1
test1-iad.starbucks.com                                 98.99.252.1
test1.openapi.starbucks.com                             34.237.118.231
test1-owa.starbucks.com                                 98.99.252.112
test1www.starbucks.com                                  98.99.252.1
test20-chd.starbucks.com                                98.99.248.28
test20.openapi.starbucks.com                            34.237.118.231
test2-iad.starbucks.com                                 98.99.252.85
test2.openapi.starbucks.com                             34.237.118.231
test3-iad.starbucks.com                                 98.99.252.25
test3.openapi.starbucks.com                             34.237.118.231
test4-iad.starbucks.com                                 98.99.252.27
test4mobile.starbucks.com                               98.99.252.27
test4.openapi.starbucks.com                             34.237.118.231
test4www.starbucks.com                                  98.99.252.27
test6-iad.starbucks.com                                 98.99.252.31
test6mobile.starbucks.com                               98.99.252.31
test6.openapi.starbucks.com                             34.237.118.231
test7-iad.starbucks.com                                 98.99.252.90
test7.openapi.starbucks.com                             34.237.118.231
test8-iad.starbucks.com                                 98.99.252.140
test8.openapi.starbucks.com                             34.237.118.231
test8securepostback.openapi.starbucks.com               98.99.254.238
test8www.starbucks.com                                  98.99.252.140
test9federate.starbucks.com                             98.99.252.98
test9-iad.starbucks.com                                 98.99.252.142
test9mobile.starbucks.com                               98.99.252.142
test9.openapi.starbucks.com                             34.237.118.231
testacme10.starbucks.com                                98.99.252.11
testacme2.starbucks.com                                 98.99.252.11
testacme4.starbucks.com                                 98.99.252.11
testacme7.starbucks.com                                 98.99.252.11
testacme-chd.starbucks.com                              204.238.150.2
testapi-chd.starbucks.com                               204.238.150.6
testapi.starbucks.com                                   98.99.252.12
testares.starbucks.com                                  98.99.252.22
testassets.starbucks.com                                23.199.48.193
testatde.starbucks.com                                  98.99.252.22
testaten.starbucks.com                                  98.99.252.22
testbgbg.starbucks.com                                  98.99.252.22
testbnen.starbucks.com                                  98.99.252.22
testbrpt.starbucks.com                                  98.99.252.22
testcaen.starbucks.com                                  98.99.252.22
testcafr.starbucks.com                                  98.99.252.22
testcardmobile.starbucks.com                            204.74.99.103
testchde.starbucks.com                                  98.99.252.22
testchen.starbucks.com                                  98.99.252.22
testchfr.starbucks.com                                  98.99.252.22
testcles.starbucks.com                                  98.99.252.22
testcoes.starbucks.com                                  98.99.252.22
testcyel.starbucks.com                                  98.99.252.22
testczcs.starbucks.com                                  98.99.252.22
testdede.starbucks.com                                  98.99.252.22
testdesktop-chd.starbucks.com                           98.99.250.89
testdesktop.starbucks.com                               98.99.250.89
test.developer.starbucks.com                            23.185.0.1
testedqapps.starbucks.com                               144.23.238.151
testeses.starbucks.com                                  98.99.252.22
testfederate-iad.starbucks.com                          98.99.252.110
testfederate.starbucks.com                              98.99.252.110
testfrfr.starbucks.com                                  98.99.252.22
testglobalassetshost.starbucks.com                      98.99.252.22
testglobalassets.starbucks.com                          23.199.108.106
testglobalsecureui.starbucks.com                        98.99.254.191
testgrel.starbucks.com                                  98.99.252.22
testgsen.starbucks.com                                  98.99.252.22
testhken.starbucks.com                                  98.99.252.22
testhkzh.starbucks.com                                  98.99.252.22
testhost.openapi-chd.starbucks.com                      204.238.150.57
testhost.openapi.starbucks.com                          98.99.252.16
testhuhu.starbucks.com                                  98.99.252.22
testiden.starbucks.com                                  98.99.252.22
testieen.starbucks.com                                  98.99.252.22
testinen.starbucks.com                                  98.99.252.22
testkhen.starbucks.com                                  98.99.252.22
testkzkk.starbucks.com                                  98.99.252.22
testltycrmapps.starbucks.com                            148.87.129.46
testmxes.starbucks.com                                  98.99.252.22
testmyen.starbucks.com                                  98.99.252.22
testnlnl.starbucks.com                                  98.99.252.22
testnonb.starbucks.com                                  98.99.252.22
testnzen.starbucks.com                                  98.99.252.22
test.openapi.starbucks.com                              34.237.118.231
test.parity.starbucks.com                               3.219.241.39
testpartnercentral.starbucks.com                        13.107.246.13
testpees.starbucks.com                                  98.99.252.22
testphen.starbucks.com                                  98.99.252.22
testplpl.starbucks.com                                  98.99.252.22
testptpt.starbucks.com                                  98.99.252.22
testroro.starbucks.com                                  98.99.252.22
testruen.starbucks.com                                  98.99.252.22
testruru.starbucks.com                                  98.99.252.22
testsdn.starbucks.com                                   23.222.29.201
testsecurehost.openapi.starbucks.com                    98.99.252.18
testsecurepaymenthub.starbucks.com                      98.99.253.49
testsecurepaymentprocessor.starbucks.com                98.99.254.142
testsecurepostback.openapi.starbucks.com                98.99.254.250
testsecureui.starbucks.com                              98.99.252.19
testsecureui.starbucks.com.br                           98.99.254.191
test.sei.starbucks.com                                  13.107.246.13
testthen.starbucks.com                                  98.99.252.22
testthth.starbucks.com                                  98.99.252.22
testtrtr.starbucks.com                                  98.99.252.22
test.ucp.starbucks.com                                  34.237.118.231
testus5.starbucks.com                                   98.99.252.22
testusen-chd.starbucks.com                              204.238.150.92
